# O
17
26
34
42
47
55
60
68
73
80
81
85
91
93
95
96
96
96
96
96
93
92
92
91
89
88
83
76
72
66
63
56
47
42
35
27
19
15
11
-2
-14
-17
-26
-36
-40
-47
-55
-63
-70
-76
-83
-92
-99
-105
-113
-113
-121
-122
-133
-137
-142
-153
-154
-157
-162
-171
-178
-180
-182
-188
-182
-194
-200
-203
-206
-208
-208
-211
-216
-220
-220
-225
-229
-237
-243
-245
-252
-254
-258
-265
-270
-276
-277
-281
-286
-295
-294
-298
-301
-303
-311
-314
-314
-318
-319
-321
-323
-326
-326
-330
-336
-344
-348
-350
-358
-367
-368
-376
-377
-387
-388
-393
-401
-394
-398
-401
-401
-402
-404
-406
-409
-412
-409
-414
-416
-417
-424
-424
-422
-425
-426
-431
-434
-433
-438
-435
-435
-437
-438
-441
-431
-435
-431
-431
-433
-435
-434
-438
-437
-435
-434
-431
-431
-433
-426
-431
-430
-424
-422
-416
-408
-404
-402
-401
-398
-396
-397
-393
-387
-393
-392
-387
-387
-385
-385
-381
-376
-371
-369
-367
-365
-367
-363
-355
-350
-347
-346
-339
-332
-335
-331
-331
-332
-335
-332
-326
-324
-322
-322
-322
-318
-317
-311
-310
-309
-307
-298
-302
-294
-301
-287
-293
-274
-281
-252
-239
-253
-233
-257
-256
-232
-240
-207
-231
-210
-224
-173
-208
-113
-210
-92
-224
-48
-206
902
989
1315
845
442
648
569
786
128
-239
-930
-701
-762
-73
-376
-416
-1174
-1570
-1910
-1742
-1598
-1173
-1355
-1109
-542
889
1883
2261
1187
-371
-1546
-1684
-598
406
1192
1001
706
680
1243
1774
2111
1388
404
-579
-926
-631
-269
-449
-1122
-2183
-2709
-2784
-2326
-2148
-2671
-1902
2059
2716
5737
3239
179
-1878
-3569
-2993
-1140
-1503
-1001
-982
-879
2274
3388
4922
4232
894
-945
-2689
-2438
23
947
2027
2100
1330
2052
2277
1993
1980
-84
-630
-1146
-1077
-317
-593
-1443
-1861
-3239
-2920
-2521
-1957
-219
2081
1943
3288
1346
143
-438
-1669
-1270
-1290
-667
281
1369
2112
3161
3051
2926
2004
601
64
-612
-195
347
739
1170
1268
1064
994
253
-573
-1420
-1910
-3599
-3450
-3004
-2590
-348
-356
1780
2557
2516
2047
126
-1808
-2177
-2614
-1422
-121
-39
2225
1874
2945
3307
2365
2198
865
-258
-121
-232
531
1469
997
1412
723
542
774
-85
-663
-2179
-4252
-5071
-5278
-4317
-1927
733
4245
4938
4375
1828
-1274
-2445
-2856
-2210
-1392
-1089
-852
1661
2408
5095
5137
4049
2347
71
-1023
-524
-93
1075
